student_id,name,attendance,total_classes,section,branch,semester,subject,week,attendance_percentage,phone_number
STU127,Simran Chauhan,2,3,B,ECE,5,Python,Week 4,66.67,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,Python,Week 5,100.0,9488922557
STU127,Simran Chauhan,4,4,B,ECE,5,Python,Week 6,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,Python,Week 7,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,Python,Week 8,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,AI,Week 1,100.0,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,AI,Week 2,100.0,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,AI,Week 3,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,AI,Week 4,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,AI,Week 5,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,AI,Week 6,100.0,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,AI,Week 7,100.0,9488922557
STU127,Simran Chauhan,2,3,B,ECE,5,AI,Week 8,66.67,9488922557
STU127,Simran Chauhan,2,4,B,ECE,5,DSA,Week 1,50.0,9488922557
STU127,Simran Chauhan,3,4,B,ECE,5,DSA,Week 2,75.0,9488922557
STU127,Simran Chauhan,3,4,B,ECE,5,DSA,Week 3,75.0,9488922557
STU127,Simran Chauhan,3,4,B,ECE,5,DSA,Week 4,75.0,9488922557
STU127,Simran Chauhan,4,4,B,ECE,5,DSA,Week 5,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,DSA,Week 6,100.0,9488922557
STU127,Simran Chauhan,4,4,B,ECE,5,DSA,Week 7,100.0,9488922557
STU127,Simran Chauhan,4,5,B,ECE,5,DSA,Week 8,80.0,9488922557
STU127,Simran Chauhan,2,3,B,ECE,5,Code Lab,Week 1,66.67,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,Code Lab,Week 2,100.0,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,Code Lab,Week 3,100.0,9488922557
STU127,Simran Chauhan,3,3,B,ECE,5,Code Lab,Week 4,100.0,9488922557
STU127,Simran Chauhan,1,2,B,ECE,5,Code Lab,Week 5,50.0,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,Code Lab,Week 6,100.0,9488922557
STU127,Simran Chauhan,2,2,B,ECE,5,Code Lab,Week 7,100.0,9488922557
STU127,Simran Chauhan,1,3,B,ECE,5,Code Lab,Week 8,33.33,9488922557
STU127,Simran Chauhan,1,1,B,ECE,5,Communication Skills,Week 1,100.0,9488922557
STU127,Simran Chauhan,1,2,B,ECE,5,Communication Skills,Week 2,50.0,9488922557
STU127,Simran Chauhan,1,3,B,ECE,5,Communication Skills,Week 3,33.33,9488922557
STU127,Simran Chauhan,0,1,B,ECE,5,Communication Skills,Week 4,0.0,9488922557
STU127,Simran Chauhan,1,1,B,ECE,5,Communication Skills,Week 5,100.0,9488922557
STU127,Simran Chauhan,0,1,B,ECE,5,Communication Skills,Week 6,0.0,9488922557
STU127,Simran Chauhan,1,1,B,ECE,5,Communication Skills,Week 7,100.0,9488922557
STU127,Simran Chauhan,1,2,B,ECE,5,Communication Skills,Week 8,50.0,9488922557
STU128,Meera Reddy,2,3,B,MECH,3,Maths,Week 1,66.67,9046865930
STU128,Meera Reddy,4,5,B,MECH,3,Maths,Week 2,80.0,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,Maths,Week 3,66.67,9046865930
STU128,Meera Reddy,4,4,B,MECH,3,Maths,Week 4,100.0,9046865930
STU128,Meera Reddy,4,4,B,MECH,3,Maths,Week 5,100.0,9046865930
STU128,Meera Reddy,3,4,B,MECH,3,Maths,Week 6,75.0,9046865930
STU128,Meera Reddy,2,4,B,MECH,3,Maths,Week 7,50.0,9046865930
STU128,Meera Reddy,2,4,B,MECH,3,Maths,Week 8,50.0,9046865930
STU128,Meera Reddy,3,3,B,MECH,3,Python,Week 1,100.0,9046865930
STU128,Meera Reddy,0,2,B,MECH,3,Python,Week 2,0.0,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Python,Week 3,50.0,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Python,Week 4,50.0,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,Python,Week 5,66.67,9046865930
STU128,Meera Reddy,1,3,B,MECH,3,Python,Week 6,33.33,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,Python,Week 7,66.67,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,Python,Week 8,66.67,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,AI,Week 1,66.67,9046865930
STU128,Meera Reddy,1,3,B,MECH,3,AI,Week 2,33.33,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,AI,Week 3,66.67,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,AI,Week 4,66.67,9046865930
STU128,Meera Reddy,1,3,B,MECH,3,AI,Week 5,33.33,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,AI,Week 6,66.67,9046865930
STU128,Meera Reddy,0,2,B,MECH,3,AI,Week 7,0.0,9046865930
STU128,Meera Reddy,3,3,B,MECH,3,AI,Week 8,100.0,9046865930
STU128,Meera Reddy,3,4,B,MECH,3,DSA,Week 1,75.0,9046865930
STU128,Meera Reddy,0,3,B,MECH,3,DSA,Week 2,0.0,9046865930
STU128,Meera Reddy,3,3,B,MECH,3,DSA,Week 3,100.0,9046865930
STU128,Meera Reddy,1,4,B,MECH,3,DSA,Week 4,25.0,9046865930
STU128,Meera Reddy,3,4,B,MECH,3,DSA,Week 5,75.0,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,DSA,Week 6,66.67,9046865930
STU128,Meera Reddy,2,4,B,MECH,3,DSA,Week 7,50.0,9046865930
STU128,Meera Reddy,1,3,B,MECH,3,DSA,Week 8,33.33,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Code Lab,Week 1,50.0,9046865930
STU128,Meera Reddy,0,1,B,MECH,3,Code Lab,Week 2,0.0,9046865930
STU128,Meera Reddy,2,2,B,MECH,3,Code Lab,Week 3,100.0,9046865930
STU128,Meera Reddy,1,3,B,MECH,3,Code Lab,Week 4,33.33,9046865930
STU128,Meera Reddy,2,3,B,MECH,3,Code Lab,Week 5,66.67,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Code Lab,Week 6,50.0,9046865930
STU128,Meera Reddy,0,2,B,MECH,3,Code Lab,Week 7,0.0,9046865930
STU128,Meera Reddy,2,2,B,MECH,3,Code Lab,Week 8,100.0,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Communication Skills,Week 1,50.0,9046865930
STU128,Meera Reddy,2,2,B,MECH,3,Communication Skills,Week 2,100.0,9046865930
STU128,Meera Reddy,0,2,B,MECH,3,Communication Skills,Week 3,0.0,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Communication Skills,Week 4,50.0,9046865930
STU128,Meera Reddy,1,2,B,MECH,3,Communication Skills,Week 5,50.0,9046865930
STU128,Meera Reddy,2,2,B,MECH,3,Communication Skills,Week 6,100.0,9046865930
STU128,Meera Reddy,2,2,B,MECH,3,Communication Skills,Week 7,100.0,9046865930
STU128,Meera Reddy,0,2,B,MECH,3,Communication Skills,Week 8,0.0,9046865930
STU129,Ritika Desai,4,4,C,IT,5,Maths,Week 1,100.0,7531855083
STU129,Ritika Desai,4,4,C,IT,5,Maths,Week 2,100.0,7531855083
STU129,Ritika Desai,3,4,C,IT,5,Maths,Week 3,75.0,7531855083
STU129,Ritika Desai,3,4,C,IT,5,Maths,Week 4,75.0,7531855083
STU129,Ritika Desai,1,4,C,IT,5,Maths,Week 5,25.0,7531855083
STU129,Ritika Desai,2,4,C,IT,5,Maths,Week 6,50.0,7531855083
STU129,Ritika Desai,4,4,C,IT,5,Maths,Week 7,100.0,7531855083
STU129,Ritika Desai,4,5,C,IT,5,Maths,Week 8,80.0,7531855083
STU129,Ritika Desai,2,3,C,IT,5,Python,Week 1,66.67,7531855083
STU129,Ritika Desai,3,3,C,IT,5,Python,Week 2,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,Python,Week 3,100.0,7531855083
STU129,Ritika Desai,2,3,C,IT,5,Python,Week 4,66.67,7531855083
STU129,Ritika Desai,1,3,C,IT,5,Python,Week 5,33.33,7531855083
STU129,Ritika Desai,3,3,C,IT,5,Python,Week 6,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,Python,Week 7,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,Python,Week 8,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,AI,Week 1,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,AI,Week 2,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,AI,Week 3,100.0,7531855083
STU129,Ritika Desai,2,3,C,IT,5,AI,Week 4,66.67,7531855083
STU129,Ritika Desai,1,2,C,IT,5,AI,Week 5,50.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,AI,Week 6,100.0,7531855083
STU129,Ritika Desai,1,3,C,IT,5,AI,Week 7,33.33,7531855083
STU129,Ritika Desai,2,4,C,IT,5,AI,Week 8,50.0,7531855083
STU129,Ritika Desai,4,5,C,IT,5,DSA,Week 1,80.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,DSA,Week 2,100.0,7531855083
STU129,Ritika Desai,4,4,C,IT,5,DSA,Week 3,100.0,7531855083
STU129,Ritika Desai,3,4,C,IT,5,DSA,Week 4,75.0,7531855083
STU129,Ritika Desai,5,5,C,IT,5,DSA,Week 5,100.0,7531855083
STU129,Ritika Desai,3,4,C,IT,5,DSA,Week 6,75.0,7531855083
STU129,Ritika Desai,4,5,C,IT,5,DSA,Week 7,80.0,7531855083
STU129,Ritika Desai,2,4,C,IT,5,DSA,Week 8,50.0,7531855083
STU129,Ritika Desai,0,3,C,IT,5,Code Lab,Week 1,0.0,7531855083
STU129,Ritika Desai,2,2,C,IT,5,Code Lab,Week 2,100.0,7531855083
STU129,Ritika Desai,3,3,C,IT,5,Code Lab,Week 3,100.0,7531855083
STU129,Ritika Desai,2,3,C,IT,5,Code Lab,Week 4,66.67,7531855083
STU129,Ritika Desai,1,3,C,IT,5,Code Lab,Week 5,33.33,7531855083
STU129,Ritika Desai,0,1,C,IT,5,Code Lab,Week 6,0.0,7531855083
STU129,Ritika Desai,1,1,C,IT,5,Code Lab,Week 7,100.0,7531855083
STU129,Ritika Desai,1,2,C,IT,5,Code Lab,Week 8,50.0,7531855083
STU129,Ritika Desai,1,3,C,IT,5,Communication Skills,Week 1,33.33,7531855083
STU129,Ritika Desai,1,2,C,IT,5,Communication Skills,Week 2,50.0,7531855083
STU129,Ritika Desai,2,2,C,IT,5,Communication Skills,Week 3,100.0,7531855083
STU129,Ritika Desai,1,2,C,IT,5,Communication Skills,Week 4,50.0,7531855083
STU129,Ritika Desai,0,3,C,IT,5,Communication Skills,Week 5,0.0,7531855083
STU129,Ritika Desai,2,2,C,IT,5,Communication Skills,Week 6,100.0,7531855083
STU129,Ritika Desai,1,2,C,IT,5,Communication Skills,Week 7,50.0,7531855083
STU129,Ritika Desai,2,2,C,IT,5,Communication Skills,Week 8,100.0,7531855083
STU130,Ananya Patel,2,4,B,CSE,3,Maths,Week 1,50.0,9016479358
STU130,Ananya Patel,1,3,B,CSE,3,Maths,Week 2,33.33,9016479358
STU130,Ananya Patel,2,4,B,CSE,3,Maths,Week 3,50.0,9016479358
STU130,Ananya Patel,3,4,B,CSE,3,Maths,Week 4,75.0,9016479358
STU130,Ananya Patel,4,4,B,CSE,3,Maths,Week 5,100.0,9016479358
STU130,Ananya Patel,4,5,B,CSE,3,Maths,Week 6,80.0,9016479358
STU130,Ananya Patel,4,4,B,CSE,3,Maths,Week 7,100.0,9016479358
STU130,Ananya Patel,1,3,B,CSE,3,Maths,Week 8,33.33,9016479358
STU130,Ananya Patel,1,3,B,CSE,3,Python,Week 1,33.33,9016479358
STU130,Ananya Patel,3,4,B,CSE,3,Python,Week 2,75.0,9016479358
STU130,Ananya Patel,1,4,B,CSE,3,Python,Week 3,25.0,9016479358
STU130,Ananya Patel,1,3,B,CSE,3,Python,Week 4,33.33,9016479358
STU130,Ananya Patel,2,3,B,CSE,3,Python,Week 5,66.67,9016479358
STU130,Ananya Patel,4,4,B,CSE,3,Python,Week 6,100.0,9016479358
STU130,Ananya Patel,1,3,B,CSE,3,Python,Week 7,33.33,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Python,Week 8,50.0,9016479358
STU130,Ananya Patel,2,3,B,CSE,3,AI,Week 1,66.67,9016479358
STU130,Ananya Patel,2,4,B,CSE,3,AI,Week 2,50.0,9016479358
STU130,Ananya Patel,3,3,B,CSE,3,AI,Week 3,100.0,9016479358
STU130,Ananya Patel,2,3,B,CSE,3,AI,Week 4,66.67,9016479358
STU130,Ananya Patel,1,3,B,CSE,3,AI,Week 5,33.33,9016479358
STU130,Ananya Patel,3,3,B,CSE,3,AI,Week 6,100.0,9016479358
STU130,Ananya Patel,3,3,B,CSE,3,AI,Week 7,100.0,9016479358
STU130,Ananya Patel,3,3,B,CSE,3,AI,Week 8,100.0,9016479358
STU130,Ananya Patel,2,4,B,CSE,3,DSA,Week 1,50.0,9016479358
STU130,Ananya Patel,2,5,B,CSE,3,DSA,Week 2,40.0,9016479358
STU130,Ananya Patel,1,4,B,CSE,3,DSA,Week 3,25.0,9016479358
STU130,Ananya Patel,2,4,B,CSE,3,DSA,Week 4,50.0,9016479358
STU130,Ananya Patel,2,3,B,CSE,3,DSA,Week 5,66.67,9016479358
STU130,Ananya Patel,4,4,B,CSE,3,DSA,Week 6,100.0,9016479358
STU130,Ananya Patel,2,3,B,CSE,3,DSA,Week 7,66.67,9016479358
STU130,Ananya Patel,4,5,B,CSE,3,DSA,Week 8,80.0,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Code Lab,Week 1,50.0,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Code Lab,Week 2,50.0,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Code Lab,Week 3,50.0,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Code Lab,Week 4,50.0,9016479358
STU130,Ananya Patel,2,2,B,CSE,3,Code Lab,Week 5,100.0,9016479358
STU130,Ananya Patel,1,1,B,CSE,3,Code Lab,Week 6,100.0,9016479358
STU130,Ananya Patel,2,3,B,CSE,3,Code Lab,Week 7,66.67,9016479358
STU130,Ananya Patel,2,2,B,CSE,3,Code Lab,Week 8,100.0,9016479358
STU130,Ananya Patel,1,1,B,CSE,3,Communication Skills,Week 1,100.0,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Communication Skills,Week 2,50.0,9016479358
STU130,Ananya Patel,0,1,B,CSE,3,Communication Skills,Week 3,0.0,9016479358
STU130,Ananya Patel,2,2,B,CSE,3,Communication Skills,Week 4,100.0,9016479358
STU130,Ananya Patel,1,2,B,CSE,3,Communication Skills,Week 5,50.0,9016479358
STU130,Ananya Patel,1,1,B,CSE,3,Communication Skills,Week 6,100.0,9016479358
STU130,Ananya Patel,1,1,B,CSE,3,Communication Skills,Week 7,100.0,9016479358
STU130,Ananya Patel,3,3,B,CSE,3,Communication Skills,Week 8,100.0,9016479358
STU131,Anjali Nair,1,4,B,CSE,4,Maths,Week 1,25.0,8669219685
STU131,Anjali Nair,2,4,B,CSE,4,Maths,Week 2,50.0,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,Maths,Week 3,75.0,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,Maths,Week 4,75.0,8669219685
STU131,Anjali Nair,2,4,B,CSE,4,Maths,Week 5,50.0,8669219685
STU131,Anjali Nair,4,4,B,CSE,4,Maths,Week 6,100.0,8669219685
STU131,Anjali Nair,2,4,B,CSE,4,Maths,Week 7,50.0,8669219685
STU131,Anjali Nair,4,5,B,CSE,4,Maths,Week 8,80.0,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Python,Week 1,66.67,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Python,Week 2,66.67,8669219685
STU131,Anjali Nair,2,4,B,CSE,4,Python,Week 3,50.0,8669219685
STU131,Anjali Nair,1,4,B,CSE,4,Python,Week 4,25.0,8669219685
STU131,Anjali Nair,1,3,B,CSE,4,Python,Week 5,33.33,8669219685
STU131,Anjali Nair,2,2,B,CSE,4,Python,Week 6,100.0,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Python,Week 7,66.67,8669219685
STU131,Anjali Nair,3,3,B,CSE,4,Python,Week 8,100.0,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,AI,Week 1,75.0,8669219685
STU131,Anjali Nair,1,3,B,CSE,4,AI,Week 2,33.33,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,AI,Week 3,66.67,8669219685
STU131,Anjali Nair,3,3,B,CSE,4,AI,Week 4,100.0,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,AI,Week 5,66.67,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,AI,Week 6,75.0,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,AI,Week 7,75.0,8669219685
STU131,Anjali Nair,2,2,B,CSE,4,AI,Week 8,100.0,8669219685
STU131,Anjali Nair,2,4,B,CSE,4,DSA,Week 1,50.0,8669219685
STU131,Anjali Nair,3,3,B,CSE,4,DSA,Week 2,100.0,8669219685
STU131,Anjali Nair,1,3,B,CSE,4,DSA,Week 3,33.33,8669219685
STU131,Anjali Nair,4,4,B,CSE,4,DSA,Week 4,100.0,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,DSA,Week 5,75.0,8669219685
STU131,Anjali Nair,3,4,B,CSE,4,DSA,Week 6,75.0,8669219685
STU131,Anjali Nair,4,4,B,CSE,4,DSA,Week 7,100.0,8669219685
STU131,Anjali Nair,4,5,B,CSE,4,DSA,Week 8,80.0,8669219685
STU131,Anjali Nair,0,2,B,CSE,4,Code Lab,Week 1,0.0,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Code Lab,Week 2,66.67,8669219685
STU131,Anjali Nair,1,1,B,CSE,4,Code Lab,Week 3,100.0,8669219685
STU131,Anjali Nair,0,2,B,CSE,4,Code Lab,Week 4,0.0,8669219685
STU131,Anjali Nair,1,2,B,CSE,4,Code Lab,Week 5,50.0,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Code Lab,Week 6,66.67,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Code Lab,Week 7,66.67,8669219685
STU131,Anjali Nair,2,2,B,CSE,4,Code Lab,Week 8,100.0,8669219685
STU131,Anjali Nair,1,1,B,CSE,4,Communication Skills,Week 1,100.0,8669219685
STU131,Anjali Nair,1,2,B,CSE,4,Communication Skills,Week 2,50.0,8669219685
STU131,Anjali Nair,2,2,B,CSE,4,Communication Skills,Week 3,100.0,8669219685
STU131,Anjali Nair,3,3,B,CSE,4,Communication Skills,Week 4,100.0,8669219685
STU131,Anjali Nair,2,3,B,CSE,4,Communication Skills,Week 5,66.67,8669219685
STU131,Anjali Nair,1,2,B,CSE,4,Communication Skills,Week 6,50.0,8669219685
STU131,Anjali Nair,2,2,B,CSE,4,Communication Skills,Week 7,100.0,8669219685
STU131,Anjali Nair,1,1,B,CSE,4,Communication Skills,Week 8,100.0,8669219685
STU132,Arjun Patel,3,4,B,MECH,4,Maths,Week 1,75.0,9936714132
STU132,Arjun Patel,3,4,B,MECH,4,Maths,Week 2,75.0,9936714132
STU132,Arjun Patel,3,4,B,MECH,4,Maths,Week 3,75.0,9936714132
STU132,Arjun Patel,4,5,B,MECH,4,Maths,Week 4,80.0,9936714132
STU132,Arjun Patel,2,4,B,MECH,4,Maths,Week 5,50.0,9936714132
STU132,Arjun Patel,5,5,B,MECH,4,Maths,Week 6,100.0,9936714132
STU132,Arjun Patel,2,4,B,MECH,4,Maths,Week 7,50.0,9936714132
STU132,Arjun Patel,2,5,B,MECH,4,Maths,Week 8,40.0,9936714132
STU132,Arjun Patel,3,3,B,MECH,4,Python,Week 1,100.0,9936714132
STU132,Arjun Patel,0,2,B,MECH,4,Python,Week 2,0.0,9936714132
STU132,Arjun Patel,1,4,B,MECH,4,Python,Week 3,25.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Python,Week 4,100.0,9936714132
STU132,Arjun Patel,3,4,B,MECH,4,Python,Week 5,75.0,9936714132
STU132,Arjun Patel,1,3,B,MECH,4,Python,Week 6,33.33,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Python,Week 7,100.0,9936714132
STU132,Arjun Patel,2,3,B,MECH,4,Python,Week 8,66.67,9936714132
STU132,Arjun Patel,3,3,B,MECH,4,AI,Week 1,100.0,9936714132
STU132,Arjun Patel,3,3,B,MECH,4,AI,Week 2,100.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,AI,Week 3,100.0,9936714132
STU132,Arjun Patel,2,3,B,MECH,4,AI,Week 4,66.67,9936714132
STU132,Arjun Patel,1,3,B,MECH,4,AI,Week 5,33.33,9936714132
STU132,Arjun Patel,3,3,B,MECH,4,AI,Week 6,100.0,9936714132
STU132,Arjun Patel,2,3,B,MECH,4,AI,Week 7,66.67,9936714132
STU132,Arjun Patel,2,3,B,MECH,4,AI,Week 8,66.67,9936714132
STU132,Arjun Patel,4,4,B,MECH,4,DSA,Week 1,100.0,9936714132
STU132,Arjun Patel,3,4,B,MECH,4,DSA,Week 2,75.0,9936714132
STU132,Arjun Patel,4,5,B,MECH,4,DSA,Week 3,80.0,9936714132
STU132,Arjun Patel,1,5,B,MECH,4,DSA,Week 4,20.0,9936714132
STU132,Arjun Patel,3,4,B,MECH,4,DSA,Week 5,75.0,9936714132
STU132,Arjun Patel,2,4,B,MECH,4,DSA,Week 6,50.0,9936714132
STU132,Arjun Patel,3,5,B,MECH,4,DSA,Week 7,60.0,9936714132
STU132,Arjun Patel,2,4,B,MECH,4,DSA,Week 8,50.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Code Lab,Week 1,100.0,9936714132
STU132,Arjun Patel,1,1,B,MECH,4,Code Lab,Week 2,100.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Code Lab,Week 3,100.0,9936714132
STU132,Arjun Patel,2,3,B,MECH,4,Code Lab,Week 4,66.67,9936714132
STU132,Arjun Patel,1,2,B,MECH,4,Code Lab,Week 5,50.0,9936714132
STU132,Arjun Patel,1,1,B,MECH,4,Code Lab,Week 6,100.0,9936714132
STU132,Arjun Patel,3,3,B,MECH,4,Code Lab,Week 7,100.0,9936714132
STU132,Arjun Patel,0,1,B,MECH,4,Code Lab,Week 8,0.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Communication Skills,Week 1,100.0,9936714132
STU132,Arjun Patel,1,1,B,MECH,4,Communication Skills,Week 2,100.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Communication Skills,Week 3,100.0,9936714132
STU132,Arjun Patel,1,2,B,MECH,4,Communication Skills,Week 4,50.0,9936714132
STU132,Arjun Patel,2,2,B,MECH,4,Communication Skills,Week 5,100.0,9936714132
STU132,Arjun Patel,0,3,B,MECH,4,Communication Skills,Week 6,0.0,9936714132
STU132,Arjun Patel,1,1,B,MECH,4,Communication Skills,Week 7,100.0,9936714132
STU132,Arjun Patel,0,2,B,MECH,4,Communication Skills,Week 8,0.0,9936714132
STU133,Ravi Verma,2,3,C,AI&DS,5,Maths,Week 1,66.67,8244261532
STU133,Ravi Verma,3,4,C,AI&DS,5,Maths,Week 2,75.0,8244261532
STU133,Ravi Verma,2,4,C,AI&DS,5,Maths,Week 3,50.0,8244261532
STU133,Ravi Verma,2,4,C,AI&DS,5,Maths,Week 4,50.0,8244261532
STU133,Ravi Verma,5,5,C,AI&DS,5,Maths,Week 5,100.0,8244261532
STU133,Ravi Verma,1,3,C,AI&DS,5,Maths,Week 6,33.33,8244261532
STU133,Ravi Verma,3,3,C,AI&DS,5,Maths,Week 7,100.0,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,Maths,Week 8,66.67,8244261532
STU133,Ravi Verma,3,3,C,AI&DS,5,Python,Week 1,100.0,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,Python,Week 2,66.67,8244261532
STU133,Ravi Verma,1,3,C,AI&DS,5,Python,Week 3,33.33,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,Python,Week 4,66.67,8244261532
STU133,Ravi Verma,1,3,C,AI&DS,5,Python,Week 5,33.33,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,Python,Week 6,66.67,8244261532
STU133,Ravi Verma,3,3,C,AI&DS,5,Python,Week 7,100.0,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,Python,Week 8,66.67,8244261532
STU133,Ravi Verma,2,2,C,AI&DS,5,AI,Week 1,100.0,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,AI,Week 2,66.67,8244261532
STU133,Ravi Verma,3,3,C,AI&DS,5,AI,Week 3,100.0,8244261532
STU133,Ravi Verma,0,4,C,AI&DS,5,AI,Week 4,0.0,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,AI,Week 5,66.67,8244261532
STU133,Ravi Verma,2,2,C,AI&DS,5,AI,Week 6,100.0,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,AI,Week 7,66.67,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,AI,Week 8,66.67,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,DSA,Week 1,66.67,8244261532
STU133,Ravi Verma,3,4,C,AI&DS,5,DSA,Week 2,75.0,8244261532
STU133,Ravi Verma,2,4,C,AI&DS,5,DSA,Week 3,50.0,8244261532
STU133,Ravi Verma,1,4,C,AI&DS,5,DSA,Week 4,25.0,8244261532
STU133,Ravi Verma,2,5,C,AI&DS,5,DSA,Week 5,40.0,8244261532
STU133,Ravi Verma,4,5,C,AI&DS,5,DSA,Week 6,80.0,8244261532
STU133,Ravi Verma,5,5,C,AI&DS,5,DSA,Week 7,100.0,8244261532
STU133,Ravi Verma,3,3,C,AI&DS,5,DSA,Week 8,100.0,8244261532
STU133,Ravi Verma,0,2,C,AI&DS,5,Code Lab,Week 1,0.0,8244261532
STU133,Ravi Verma,1,3,C,AI&DS,5,Code Lab,Week 2,33.33,8244261532
STU133,Ravi Verma,2,3,C,AI&DS,5,Code Lab,Week 3,66.67,8244261532
STU133,Ravi Verma,0,1,C,AI&DS,5,Code Lab,Week 4,0.0,8244261532
STU133,Ravi Verma,1,1,C,AI&DS,5,Code Lab,Week 5,100.0,8244261532
STU133,Ravi Verma,2,2,C,AI&DS,5,Code Lab,Week 6,100.0,8244261532
STU133,Ravi Verma,0,2,C,AI&DS,5,Code Lab,Week 7,0.0,8244261532
STU133,Ravi Verma,3,3,C,AI&DS,5,Code Lab,Week 8,100.0,8244261532
STU133,Ravi Verma,1,2,C,AI&DS,5,Communication Skills,Week 1,50.0,8244261532
STU133,Ravi Verma,1,2,C,AI&DS,5,Communication Skills,Week 2,50.0,8244261532
STU133,Ravi Verma,1,2,C,AI&DS,5,Communication Skills,Week 3,50.0,8244261532
STU133,Ravi Verma,2,2,C,AI&DS,5,Communication Skills,Week 4,100.0,8244261532
STU133,Ravi Verma,1,3,C,AI&DS,5,Communication Skills,Week 5,33.33,8244261532
STU133,Ravi Verma,2,2,C,AI&DS,5,Communication Skills,Week 6,100.0,8244261532
STU133,Ravi Verma,1,1,C,AI&DS,5,Communication Skills,Week 7,100.0,8244261532
STU133,Ravi Verma,2,2,C,AI&DS,5,Communication Skills,Week 8,100.0,8244261532
STU134,Deepak Iyer,4,4,B,CSE,3,Maths,Week 1,100.0,8970044206
